# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
5.6700000000006037e+02 -9.1160889801903213e+00 +0.0000000000000000e+00 +5.6690145438214108e+02 +0.0000000000000000e+00 -6.2700141859069125e-01 +0.0000000000000000e+00
5.6710000000006039e+02 -9.1193714551763030e+00 +0.0000000000000000e+00 +5.6700140049441131e+02 +0.0000000000000000e+00 -6.2702703962000939e-01 +0.0000000000000000e+00
5.6720000000006041e+02 -9.1226545564178405e+00 +0.0000000000000000e+00 +5.6710134658611184e+02 +0.0000000000000000e+00 -6.2705266553750250e-01 +0.0000000000000000e+00
5.6730000000006044e+02 -9.1259382839403980e+00 +0.0000000000000000e+00 +5.6720129265723790e+02 +0.0000000000000000e+00 -6.2707829634336920e-01 +0.0000000000000000e+00
5.6740000000006046e+02 -9.1292226377694465e+00 +0.0000000000000000e+00 +5.6730123870778459e+02 +0.0000000000000000e+00 -6.2710393203780845e-01 +0.0000000000000000e+00
5.6750000000006048e+02 -9.1325076179304627e+00 +0.0000000000000000e+00 +5.6740118473774726e+02 +0.0000000000000000e+00 -6.2712957262101909e-01 +0.0000000000000000e+00
5.6760000000006050e+02 -9.1357932244489248e+00 +0.0000000000000000e+00 +5.6750113074712124e+02 +0.0000000000000000e+00 -6.2715521809319996e-01 +0.0000000000000000e+00
5.6770000000006053e+02 -9.1390794573503182e+00 +0.0000000000000000e+00 +5.6760107673590164e+02 +0.0000000000000000e+00 -6.2718086845455001e-01 +0.0000000000000000e+00
5.6780000000006055e+02 -9.1423663166601319e+00 +0.0000000000000000e+00 +5.6770102270408370e+02 +0.0000000000000000e+00 -6.2720652370526808e-01 +0.0000000000000000e+00
5.6790000000006057e+02 -9.1456538024038618e+00 +0.0000000000000000e+00 +5.6780096865166263e+02 +0.0000000000000000e+00 -6.2723218384555335e-01 +0.0000000000000000e+00
5.6800000000006060e+02 -9.1489419146070059e+00 +0.0000000000000000e+00 +5.6790091457863366e+02 +0.0000000000000000e+00 -6.2725784887560465e-01 +0.0000000000000000e+00
5.6810000000006062e+02 -9.1522306532950690e+00 +0.0000000000000000e+00 +5.6800086048499213e+02 +0.0000000000000000e+00 -6.2728351879562128e-01 +0.0000000000000000e+00
5.6820000000006064e+02 -9.1555200184935597e+00 +0.0000000000000000e+00 +5.6810080637073315e+02 +0.0000000000000000e+00 -6.2730919360580217e-01 +0.0000000000000000e+00
5.6830000000006066e+02 -9.1588100102279935e+00 +0.0000000000000000e+00 +5.6820075223585195e+02 +0.0000000000000000e+00 -6.2733487330634652e-01 +0.0000000000000000e+00
5.6840000000006069e+02 -9.1621006285238877e+00 +0.0000000000000000e+00 +5.6830069808034386e+02 +0.0000000000000000e+00 -6.2736055789745349e-01 +0.0000000000000000e+00
5.6850000000006071e+02 -9.1653918734067670e+00 +0.0000000000000000e+00 +5.6840064390420400e+02 +0.0000000000000000e+00 -6.2738624737932236e-01 +0.0000000000000000e+00
5.6860000000006073e+02 -9.1686837449021574e+00 +0.0000000000000000e+00 +5.6850058970742771e+02 +0.0000000000000000e+00 -6.2741194175215231e-01 +0.0000000000000000e+00
5.6870000000006075e+02 -9.1719762430355942e+00 +0.0000000000000000e+00 +5.6860053549001009e+02 +0.0000000000000000e+00 -6.2743764101614274e-01 +0.0000000000000000e+00
5.6880000000006078e+02 -9.1752693678326160e+00 +0.0000000000000000e+00 +5.6870048125194648e+02 +0.0000000000000000e+00 -6.2746334517149294e-01 +0.0000000000000000e+00
5.6890000000006080e+02 -9.1785631193187651e+00 +0.0000000000000000e+00 +5.6880042699323201e+02 +0.0000000000000000e+00 -6.2748905421840218e-01 +0.0000000000000000e+00
5.6900000000006082e+02 -9.1818574975195890e+00 +0.0000000000000000e+00 +5.6890037271386200e+02 +0.0000000000000000e+00 -6.2751476815707008e-01 +0.0000000000000000e+00
5.6910000000006085e+02 -9.1851525024606406e+00 +0.0000000000000000e+00 +5.6900031841383156e+02 +0.0000000000000000e+00 -6.2754048698769593e-01 +0.0000000000000000e+00
5.6920000000006087e+02 -9.1884481341674764e+00 +0.0000000000000000e+00 +5.6910026409313593e+02 +0.0000000000000000e+00 -6.2756621071047924e-01 +0.0000000000000000e+00
5.6930000000006089e+02 -9.1917443926656599e+00 +0.0000000000000000e+00 +5.6920020975177044e+02 +0.0000000000000000e+00 -6.2759193932561963e-01 +0.0000000000000000e+00
5.6940000000006091e+02 -9.1950412779807582e+00 +0.0000000000000000e+00 +5.6930015538973021e+02 +0.0000000000000000e+00 -6.2761767283331649e-01 +0.0000000000000000e+00
5.6950000000006094e+02 -9.1983387901383438e+00 +0.0000000000000000e+00 +5.6940010100701045e+02 +0.0000000000000000e+00 -6.2764341123376954e-01 +0.0000000000000000e+00
5.6960000000006096e+02 -9.2016369291639926e+00 +0.0000000000000000e+00 +5.6950004660360651e+02 +0.0000000000000000e+00 -6.2766915452717842e-01 +0.0000000000000000e+00
5.6970000000006098e+02 -9.2049356950832877e+00 +0.0000000000000000e+00 +5.6959999217951349e+02 +0.0000000000000000e+00 -6.2769490271374284e-01 +0.0000000000000000e+00
5.6980000000006100e+02 -9.2082350879218140e+00 +0.0000000000000000e+00 +5.6969993773472663e+02 +0.0000000000000000e+00 -6.2772065579366232e-01 +0.0000000000000000e+00
5.6990000000006103e+02 -9.2115351077051635e+00 +0.0000000000000000e+00 +5.6979988326924115e+02 +0.0000000000000000e+00 -6.2774641376713680e-01 +0.0000000000000000e+00
5.7000000000006105e+02 -9.2148357544589334e+00 +0.0000000000000000e+00 +5.6989982878305227e+02 +0.0000000000000000e+00 -6.2777217663436602e-01 +0.0000000000000000e+00
5.7010000000006107e+02 -9.2181370282087229e+00 +0.0000000000000000e+00 +5.6999977427615522e+02 +0.0000000000000000e+00 -6.2779794439554981e-01 +0.0000000000000000e+00
5.7020000000006110e+02 -9.2214389289801399e+00 +0.0000000000000000e+00 +5.7009971974854523e+02 +0.0000000000000000e+00 -6.2782371705088802e-01 +0.0000000000000000e+00
5.7030000000006112e+02 -9.2247414567987942e+00 +0.0000000000000000e+00 +5.7019966520021751e+02 +0.0000000000000000e+00 -6.2784949460058059e-01 +0.0000000000000000e+00
5.7040000000006114e+02 -9.2280446116903025e+00 +0.0000000000000000e+00 +5.7029961063116730e+02 +0.0000000000000000e+00 -6.2787527704482748e-01 +0.0000000000000000e+00
5.7050000000006116e+02 -9.2313483936802836e+00 +0.0000000000000000e+00 +5.7039955604138970e+02 +0.0000000000000000e+00 -6.2790106438382853e-01 +0.0000000000000000e+00
5.7060000000006119e+02 -9.2346528027943648e+00 +0.0000000000000000e+00 +5.7049950143088006e+02 +0.0000000000000000e+00 -6.2792685661778380e-01 +0.0000000000000000e+00
5.7070000000006121e+02 -9.2379578390581756e+00 +0.0000000000000000e+00 +5.7059944679963348e+02 +0.0000000000000000e+00 -6.2795265374689346e-01 +0.0000000000000000e+00
5.7080000000006123e+02 -9.2412635024973504e+00 +0.0000000000000000e+00 +5.7069939214764520e+02 +0.0000000000000000e+00 -6.2797845577135747e-01 +0.0000000000000000e+00
5.7090000000006125e+02 -9.2445697931375292e+00 +0.0000000000000000e+00 +5.7079933747491054e+02 +0.0000000000000000e+00 -6.2800426269137610e-01 +0.0000000000000000e+00
5.7100000000006128e+02 -9.2478767110043574e+00 +0.0000000000000000e+00 +5.7089928278142463e+02 +0.0000000000000000e+00 -6.2803007450714943e-01 +0.0000000000000000e+00
5.7110000000006130e+02 -9.2511842561234836e+00 +0.0000000000000000e+00 +5.7099922806718268e+02 +0.0000000000000000e+00 -6.2805589121887762e-01 +0.0000000000000000e+00
5.7120000000006132e+02 -9.2544924285205639e+00 +0.0000000000000000e+00 +5.7109917333217982e+02 +0.0000000000000000e+00 -6.2808171282676106e-01 +0.0000000000000000e+00
5.7130000000006135e+02 -9.2578012282212558e+00 +0.0000000000000000e+00 +5.7119911857641137e+02 +0.0000000000000000e+00 -6.2810753933099983e-01 +0.0000000000000000e+00
5.7140000000006137e+02 -9.2611106552512243e+00 +0.0000000000000000e+00 +5.7129906379987256e+02 +0.0000000000000000e+00 -6.2813337073179443e-01 +0.0000000000000000e+00
5.7150000000006139e+02 -9.2644207096361395e+00 +0.0000000000000000e+00 +5.7139900900255850e+02 +0.0000000000000000e+00 -6.2815920702934513e-01 +0.0000000000000000e+00
5.7160000000006141e+02 -9.2677313914016732e+00 +0.0000000000000000e+00 +5.7149895418446442e+02 +0.0000000000000000e+00 -6.2818504822385224e-01 +0.0000000000000000e+00
5.7170000000006144e+02 -9.2710427005735045e+00 +0.0000000000000000e+00 +5.7159889934558555e+02 +0.0000000000000000e+00 -6.2821089431551635e-01 +0.0000000000000000e+00
5.7180000000006146e+02 -9.2743546371773178e+00 +0.0000000000000000e+00 +5.7169884448591711e+02 +0.0000000000000000e+00 -6.2823674530453788e-01 +0.0000000000000000e+00
5.7190000000006148e+02 -9.2776672012388008e+00 +0.0000000000000000e+00 +5.7179878960545432e+02 +0.0000000000000000e+00 -6.2826260119111743e-01 +0.0000000000000000e+00
5.7200000000006150e+02 -9.2809803927836487e+00 +0.0000000000000000e+00 +5.7189873470419229e+02 +0.0000000000000000e+00 -6.2828846197545529e-01 +0.0000000000000000e+00
5.7210000000006153e+02 -9.2842942118375564e+00 +0.0000000000000000e+00 +5.7199867978212637e+02 +0.0000000000000000e+00 -6.2831432765775230e-01 +0.0000000000000000e+00
5.7220000000006155e+02 -9.2876086584262296e+00 +0.0000000000000000e+00 +5.7209862483925167e+02 +0.0000000000000000e+00 -6.2834019823820897e-01 +0.0000000000000000e+00
5.7230000000006157e+02 -9.2909237325753757e+00 +0.0000000000000000e+00 +5.7219856987556341e+02 +0.0000000000000000e+00 -6.2836607371702591e-01 +0.0000000000000000e+00
5.7240000000006160e+02 -9.2942394343107058e+00 +0.0000000000000000e+00 +5.7229851489105681e+02 +0.0000000000000000e+00 -6.2839195409440385e-01 +0.0000000000000000e+00
5.7250000000006162e+02 -9.2975557636579378e+00 +0.0000000000000000e+00 +5.7239845988572699e+02 +0.0000000000000000e+00 -6.2841783937054363e-01 +0.0000000000000000e+00
5.7260000000006164e+02 -9.3008727206427952e+00 +0.0000000000000000e+00 +5.7249840485956929e+02 +0.0000000000000000e+00 -6.2844372954564598e-01 +0.0000000000000000e+00
5.7270000000006166e+02 -9.3041903052910051e+00 +0.0000000000000000e+00 +5.7259834981257882e+02 +0.0000000000000000e+00 -6.2846962461991163e-01 +0.0000000000000000e+00
5.7280000000006169e+02 -9.3075085176282979e+00 +0.0000000000000000e+00 +5.7269829474475080e+02 +0.0000000000000000e+00 -6.2849552459354152e-01 +0.0000000000000000e+00
5.7290000000006171e+02 -9.3108273576804130e+00 +0.0000000000000000e+00 +5.7279823965608034e+02 +0.0000000000000000e+00 -6.2852142946673639e-01 +0.0000000000000000e+00
5.7300000000006173e+02 -9.3141468254730899e+00 +0.0000000000000000e+00 +5.7289818454656279e+02 +0.0000000000000000e+00 -6.2854733923969741e-01 +0.0000000000000000e+00
5.7310000000006175e+02 -9.3174669210320769e+00 +0.0000000000000000e+00 +5.7299812941619325e+02 +0.0000000000000000e+00 -6.2857325391262531e-01 +0.0000000000000000e+00
5.7320000000006178e+02 -9.3207876443831239e+00 +0.0000000000000000e+00 +5.7309807426496695e+02 +0.0000000000000000e+00 -6.2859917348572114e-01 +0.0000000000000000e+00
5.7330000000006180e+02 -9.3241089955519882e+00 +0.0000000000000000e+00 +5.7319801909287901e+02 +0.0000000000000000e+00 -6.2862509795918609e-01 +0.0000000000000000e+00
5.7340000000006182e+02 -9.3274309745644306e+00 +0.0000000000000000e+00 +5.7329796389992475e+02 +0.0000000000000000e+00 -6.2865102733322109e-01 +0.0000000000000000e+00
5.7350000000006185e+02 -9.3307535814462170e+00 +0.0000000000000000e+00 +5.7339790868609930e+02 +0.0000000000000000e+00 -6.2867696160802722e-01 +0.0000000000000000e+00
5.7360000000006187e+02 -9.3340768162231189e+00 +0.0000000000000000e+00 +5.7349785345139787e+02 +0.0000000000000000e+00 -6.2870290078380575e-01 +0.0000000000000000e+00
5.7370000000006189e+02 -9.3374006789209130e+00 +0.0000000000000000e+00 +5.7359779819581570e+02 +0.0000000000000000e+00 -6.2872884486075786e-01 +0.0000000000000000e+00
5.7380000000006191e+02 -9.3407251695653777e+00 +0.0000000000000000e+00 +5.7369774291934789e+02 +0.0000000000000000e+00 -6.2875479383908472e-01 +0.0000000000000000e+00
5.7390000000006194e+02 -9.3440502881823004e+00 +0.0000000000000000e+00 +5.7379768762198967e+02 +0.0000000000000000e+00 -6.2878074771898762e-01 +0.0000000000000000e+00
5.7400000000006196e+02 -9.3473760347974704e+00 +0.0000000000000000e+00 +5.7389763230373626e+02 +0.0000000000000000e+00 -6.2880670650066783e-01 +0.0000000000000000e+00
5.7410000000006198e+02 -9.3507024094366820e+00 +0.0000000000000000e+00 +5.7399757696458278e+02 +0.0000000000000000e+00 -6.2883267018432676e-01 +0.0000000000000000e+00
5.7420000000006200e+02 -9.3540294121257368e+00 +0.0000000000000000e+00 +5.7409752160452445e+02 +0.0000000000000000e+00 -6.2885863877016568e-01 +0.0000000000000000e+00
5.7430000000006203e+02 -9.3573570428904382e+00 +0.0000000000000000e+00 +5.7419746622355649e+02 +0.0000000000000000e+00 -6.2888461225838621e-01 +0.0000000000000000e+00
5.7440000000006205e+02 -9.3606853017565967e+00 +0.0000000000000000e+00 +5.7429741082167413e+02 +0.0000000000000000e+00 -6.2891059064918953e-01 +0.0000000000000000e+00
5.7450000000006207e+02 -9.3640141887500281e+00 +0.0000000000000000e+00 +5.7439735539887249e+02 +0.0000000000000000e+00 -6.2893657394277735e-01 +0.0000000000000000e+00
5.7460000000006210e+02 -9.3673437038965499e+00 +0.0000000000000000e+00 +5.7449729995514679e+02 +0.0000000000000000e+00 -6.2896256213935109e-01 +0.0000000000000000e+00
5.7470000000006212e+02 -9.3706738472219868e+00 +0.0000000000000000e+00 +5.7459724449049213e+02 +0.0000000000000000e+00 -6.2898855523911246e-01 +0.0000000000000000e+00
5.7480000000006214e+02 -9.3740046187521688e+00 +0.0000000000000000e+00 +5.7469718900490375e+02 +0.0000000000000000e+00 -6.2901455324226285e-01 +0.0000000000000000e+00
5.7490000000006216e+02 -9.3773360185129295e+00 +0.0000000000000000e+00 +5.7479713349837687e+02 +0.0000000000000000e+00 -6.2904055614900412e-01 +0.0000000000000000e+00
5.7500000000006219e+02 -9.3806680465301078e+00 +0.0000000000000000e+00 +5.7489707797090671e+02 +0.0000000000000000e+00 -6.2906656395953775e-01 +0.0000000000000000e+00
5.7510000000006221e+02 -9.3840007028295478e+00 +0.0000000000000000e+00 +5.7499702242248839e+02 +0.0000000000000000e+00 -6.2909257667406560e-01 +0.0000000000000000e+00
5.7520000000006223e+02 -9.3873339874370973e+00 +0.0000000000000000e+00 +5.7509696685311712e+02 +0.0000000000000000e+00 -6.2911859429278949e-01 +0.0000000000000000e+00
5.7530000000006225e+02 -9.3906679003786095e+00 +0.0000000000000000e+00 +5.7519691126278803e+02 +0.0000000000000000e+00 -6.2914461681591094e-01 +0.0000000000000000e+00
5.7540000000006228e+02 -9.3940024416799446e+00 +0.0000000000000000e+00 +5.7529685565149634e+02 +0.0000000000000000e+00 -6.2917064424363212e-01 +0.0000000000000000e+00
5.7550000000006230e+02 -9.3973376113669627e+00 +0.0000000000000000e+00 +5.7539680001923728e+02 +0.0000000000000000e+00 -6.2919667657615463e-01 +0.0000000000000000e+00
5.7560000000006232e+02 -9.4006734094655346e+00 +0.0000000000000000e+00 +5.7549674436600594e+02 +0.0000000000000000e+00 -6.2922271381368056e-01 +0.0000000000000000e+00
5.7570000000006235e+02 -9.4040098360015314e+00 +0.0000000000000000e+00 +5.7559668869179757e+02 +0.0000000000000000e+00 -6.2924875595641172e-01 +0.0000000000000000e+00
5.7580000000006237e+02 -9.4073468910008309e+00 +0.0000000000000000e+00 +5.7569663299660726e+02 +0.0000000000000000e+00 -6.2927480300455030e-01 +0.0000000000000000e+00
5.7590000000006239e+02 -9.4106845744893164e+00 +0.0000000000000000e+00 +5.7579657728043026e+02 +0.0000000000000000e+00 -6.2930085495829802e-01 +0.0000000000000000e+00
5.7600000000006241e+02 -9.4140228864928766e+00 +0.0000000000000000e+00 +5.7589652154326177e+02 +0.0000000000000000e+00 -6.2932691181785727e-01 +0.0000000000000000e+00
5.7610000000006244e+02 -9.4173618270374018e+00 +0.0000000000000000e+00 +5.7599646578509692e+02 +0.0000000000000000e+00 -6.2935297358342990e-01 +0.0000000000000000e+00
5.7620000000006246e+02 -9.4207013961487895e+00 +0.0000000000000000e+00 +5.7609641000593092e+02 +0.0000000000000000e+00 -6.2937904025521818e-01 +0.0000000000000000e+00
5.7630000000006248e+02 -9.4240415938529427e+00 +0.0000000000000000e+00 +5.7619635420575889e+02 +0.0000000000000000e+00 -6.2940511183342418e-01 +0.0000000000000000e+00
5.7640000000006251e+02 -9.4273824201757659e+00 +0.0000000000000000e+00 +5.7629629838457606e+02 +0.0000000000000000e+00 -6.2943118831825029e-01 +0.0000000000000000e+00
5.7650000000006253e+02 -9.4307238751431726e+00 +0.0000000000000000e+00 +5.7639624254237765e+02 +0.0000000000000000e+00 -6.2945726970989857e-01 +0.0000000000000000e+00
5.7660000000006255e+02 -9.4340659587810798e+00 +0.0000000000000000e+00 +5.7649618667915877e+02 +0.0000000000000000e+00 -6.2948335600857142e-01 +0.0000000000000000e+00
5.7670000000006257e+02 -9.4374086711154082e+00 +0.0000000000000000e+00 +5.7659613079491464e+02 +0.0000000000000000e+00 -6.2950944721447111e-01 +0.0000000000000000e+00
5.7680000000006260e+02 -9.4407520121720836e+00 +0.0000000000000000e+00 +5.7669607488964039e+02 +0.0000000000000000e+00 -6.2953554332780004e-01 +0.0000000000000000e+00
5.7690000000006262e+02 -9.4440959819770391e+00 +0.0000000000000000e+00 +5.7679601896333122e+02 +0.0000000000000000e+00 -6.2956164434876061e-01 +0.0000000000000000e+00
5.7700000000006264e+02 -9.4474405805562096e+00 +0.0000000000000000e+00 +5.7689596301598226e+02 +0.0000000000000000e+00 -6.2958775027755531e-01 +0.0000000000000000e+00
5.7710000000006266e+02 -9.4507858079355351e+00 +0.0000000000000000e+00 +5.7699590704758873e+02 +0.0000000000000000e+00 -6.2961386111438655e-01 +0.0000000000000000e+00
5.7720000000006269e+02 -9.4541316641409630e+00 +0.0000000000000000e+00 +5.7709585105814574e+02 +0.0000000000000000e+00 -6.2963997685945683e-01 +0.0000000000000000e+00
5.7730000000006271e+02 -9.4574781491984421e+00 +0.0000000000000000e+00 +5.7719579504764852e+02 +0.0000000000000000e+00 -6.2966609751296876e-01 +0.0000000000000000e+00
5.7740000000006273e+02 -9.4608252631339287e+00 +0.0000000000000000e+00 +5.7729573901609217e+02 +0.0000000000000000e+00 -6.2969222307512485e-01 +0.0000000000000000e+00
5.7750000000006276e+02 -9.4641730059733842e+00 +0.0000000000000000e+00 +5.7739568296347193e+02 +0.0000000000000000e+00 -6.2971835354612782e-01 +0.0000000000000000e+00
5.7760000000006278e+02 -9.4675213777427718e+00 +0.0000000000000000e+00 +5.7749562688978290e+02 +0.0000000000000000e+00 -6.2974448892618040e-01 +0.0000000000000000e+00
5.7770000000006280e+02 -9.4708703784680637e+00 +0.0000000000000000e+00 +5.7759557079502031e+02 +0.0000000000000000e+00 -6.2977062921548510e-01 +0.0000000000000000e+00
5.7780000000006282e+02 -9.4742200081752319e+00 +0.0000000000000000e+00 +5.7769551467917938e+02 +0.0000000000000000e+00 -6.2979677441424475e-01 +0.0000000000000000e+00
5.7790000000006285e+02 -9.4775702668902593e+00 +0.0000000000000000e+00 +5.7779545854225512e+02 +0.0000000000000000e+00 -6.2982292452266231e-01 +0.0000000000000000e+00
5.7800000000006287e+02 -9.4809211546391285e+00 +0.0000000000000000e+00 +5.7789540238424286e+02 +0.0000000000000000e+00 -6.2984907954094027e-01 +0.0000000000000000e+00
5.7810000000006289e+02 -9.4842726714478296e+00 +0.0000000000000000e+00 +5.7799534620513759e+02 +0.0000000000000000e+00 -6.2987523946928170e-01 +0.0000000000000000e+00
5.7820000000006291e+02 -9.4876248173423576e+00 +0.0000000000000000e+00 +5.7809529000493467e+02 +0.0000000000000000e+00 -6.2990140430788955e-01 +0.0000000000000000e+00
5.7830000000006294e+02 -9.4909775923487114e+00 +0.0000000000000000e+00 +5.7819523378362908e+02 +0.0000000000000000e+00 -6.2992757405696664e-01 +0.0000000000000000e+00
5.7840000000006296e+02 -9.4943309964928950e+00 +0.0000000000000000e+00 +5.7829517754121605e+02 +0.0000000000000000e+00 -6.2995374871671594e-01 +0.0000000000000000e+00
5.7850000000006298e+02 -9.4976850298009161e+00 +0.0000000000000000e+00 +5.7839512127769081e+02 +0.0000000000000000e+00 -6.2997992828734040e-01 +0.0000000000000000e+00
5.7860000000006301e+02 -9.5010396922987912e+00 +0.0000000000000000e+00 +5.7849506499304846e+02 +0.0000000000000000e+00 -6.3000611276904328e-01 +0.0000000000000000e+00
5.7870000000006303e+02 -9.5043949840125368e+00 +0.0000000000000000e+00 +5.7859500868728412e+02 +0.0000000000000000e+00 -6.3003230216202755e-01 +0.0000000000000000e+00
5.7880000000006305e+02 -9.5077509049681765e+00 +0.0000000000000000e+00 +5.7869495236039302e+02 +0.0000000000000000e+00 -6.3005849646649625e-01 +0.0000000000000000e+00
5.7890000000006307e+02 -9.5111074551917394e+00 +0.0000000000000000e+00 +5.7879489601237037e+02 +0.0000000000000000e+00 -6.3008469568265268e-01 +0.0000000000000000e+00
5.7900000000006310e+02 -9.5144646347092596e+00 +0.0000000000000000e+00 +5.7889483964321118e+02 +0.0000000000000000e+00 -6.3011089981069990e-01 +0.0000000000000000e+00
5.7910000000006312e+02 -9.5178224435467733e+00 +0.0000000000000000e+00 +5.7899478325291079e+02 +0.0000000000000000e+00 -6.3013710885084129e-01 +0.0000000000000000e+00
5.7920000000006314e+02 -9.5211808817303254e+00 +0.0000000000000000e+00 +5.7909472684146419e+02 +0.0000000000000000e+00 -6.3016332280328002e-01 +0.0000000000000000e+00
5.7930000000006316e+02 -9.5245399492859626e+00 +0.0000000000000000e+00 +5.7919467040886661e+02 +0.0000000000000000e+00 -6.3018954166821950e-01 +0.0000000000000000e+00
5.7940000000006319e+02 -9.5278996462397370e+00 +0.0000000000000000e+00 +5.7929461395511316e+02 +0.0000000000000000e+00 -6.3021576544586289e-01 +0.0000000000000000e+00
5.7950000000006321e+02 -9.5312599726177076e+00 +0.0000000000000000e+00 +5.7939455748019907e+02 +0.0000000000000000e+00 -6.3024199413641391e-01 +0.0000000000000000e+00
5.7960000000006323e+02 -9.5346209284459373e+00 +0.0000000000000000e+00 +5.7949450098411944e+02 +0.0000000000000000e+00 -6.3026822774007563e-01 +0.0000000000000000e+00
5.7970000000006326e+02 -9.5379825137504923e+00 +0.0000000000000000e+00 +5.7959444446686950e+02 +0.0000000000000000e+00 -6.3029446625705177e-01 +0.0000000000000000e+00
5.7980000000006328e+02 -9.5413447285574442e+00 +0.0000000000000000e+00 +5.7969438792844437e+02 +0.0000000000000000e+00 -6.3032070968754572e-01 +0.0000000000000000e+00
5.7990000000006330e+02 -9.5447075728928716e+00 +0.0000000000000000e+00 +5.7979433136883915e+02 +0.0000000000000000e+00 -6.3034695803176111e-01 +0.0000000000000000e+00
5.8000000000006332e+02 -9.5480710467828551e+00 +0.0000000000000000e+00 +5.7989427478804896e+02 +0.0000000000000000e+00 -6.3037321128990131e-01 +0.0000000000000000e+00
5.8010000000006335e+02 -9.5514351502534822e+00 +0.0000000000000000e+00 +5.7999421818606902e+02 +0.0000000000000000e+00 -6.3039946946217018e-01 +0.0000000000000000e+00
5.8020000000006337e+02 -9.5547998833308441e+00 +0.0000000000000000e+00 +5.8009416156289456e+02 +0.0000000000000000e+00 -6.3042573254877132e-01 +0.0000000000000000e+00
5.8030000000006339e+02 -9.5581652460410371e+00 +0.0000000000000000e+00 +5.8019410491852057e+02 +0.0000000000000000e+00 -6.3045200054990835e-01 +0.0000000000000000e+00
5.8040000000006341e+02 -9.5615312384101632e+00 +0.0000000000000000e+00 +5.8029404825294228e+02 +0.0000000000000000e+00 -6.3047827346578500e-01 +0.0000000000000000e+00
5.8050000000006344e+02 -9.5648978604643293e+00 +0.0000000000000000e+00 +5.8039399156615491e+02 +0.0000000000000000e+00 -6.3050455129660510e-01 +0.0000000000000000e+00
5.8060000000006346e+02 -9.5682651122296463e+00 +0.0000000000000000e+00 +5.8049393485815347e+02 +0.0000000000000000e+00 -6.3053083404257249e-01 +0.0000000000000000e+00
5.8070000000006348e+02 -9.5716329937322282e+00 +0.0000000000000000e+00 +5.8059387812893317e+02 +0.0000000000000000e+00 -6.3055712170389089e-01 +0.0000000000000000e+00
5.8080000000006351e+02 -9.5750015049981982e+00 +0.0000000000000000e+00 +5.8069382137848925e+02 +0.0000000000000000e+00 -6.3058341428076425e-01 +0.0000000000000000e+00
5.8090000000006353e+02 -9.5783706460536813e+00 +0.0000000000000000e+00 +5.8079376460681669e+02 +0.0000000000000000e+00 -6.3060971177339653e-01 +0.0000000000000000e+00
5.8100000000006355e+02 -9.5817404169248075e+00 +0.0000000000000000e+00 +5.8089370781391074e+02 +0.0000000000000000e+00 -6.3063601418199156e-01 +0.0000000000000000e+00
5.8110000000006357e+02 -9.5851108176377124e+00 +0.0000000000000000e+00 +5.8099365099976649e+02 +0.0000000000000000e+00 -6.3066232150675350e-01 +0.0000000000000000e+00
5.8120000000006360e+02 -9.5884818482185370e+00 +0.0000000000000000e+00 +5.8109359416437917e+02 +0.0000000000000000e+00 -6.3068863374788631e-01 +0.0000000000000000e+00
5.8130000000006362e+02 -9.5918535086934256e+00 +0.0000000000000000e+00 +5.8119353730774378e+02 +0.0000000000000000e+00 -6.3071495090559415e-01 +0.0000000000000000e+00
5.8140000000006364e+02 -9.5952257990885297e+00 +0.0000000000000000e+00 +5.8129348042985555e+02 +0.0000000000000000e+00 -6.3074127298008098e-01 +0.0000000000000000e+00
5.8150000000006366e+02 -9.5985987194300026e+00 +0.0000000000000000e+00 +5.8139342353070970e+02 +0.0000000000000000e+00 -6.3076759997155096e-01 +0.0000000000000000e+00
5.8160000000006369e+02 -9.6019722697440049e+00 +0.0000000000000000e+00 +5.8149336661030122e+02 +0.0000000000000000e+00 -6.3079393188020849e-01 +0.0000000000000000e+00
5.8170000000006371e+02 -9.6053464500567021e+00 +0.0000000000000000e+00 +5.8159330966862535e+02 +0.0000000000000000e+00 -6.3082026870625751e-01 +0.0000000000000000e+00
5.8180000000006373e+02 -9.6087212603942618e+00 +0.0000000000000000e+00 +5.8169325270567720e+02 +0.0000000000000000e+00 -6.3084661044990253e-01 +0.0000000000000000e+00
5.8190000000006376e+02 -9.6120967007828604e+00 +0.0000000000000000e+00 +5.8179319572145198e+02 +0.0000000000000000e+00 -6.3087295711134772e-01 +0.0000000000000000e+00
5.8200000000006378e+02 -9.6154727712486761e+00 +0.0000000000000000e+00 +5.8189313871594470e+02 +0.0000000000000000e+00 -6.3089930869079736e-01 +0.0000000000000000e+00
5.8210000000006380e+02 -9.6188494718178923e+00 +0.0000000000000000e+00 +5.8199308168915059e+02 +0.0000000000000000e+00 -6.3092566518845594e-01 +0.0000000000000000e+00
5.8220000000006382e+02 -9.6222268025166997e+00 +0.0000000000000000e+00 +5.8209302464106474e+02 +0.0000000000000000e+00 -6.3095202660452787e-01 +0.0000000000000000e+00
5.8230000000006385e+02 -9.6256047633712907e+00 +0.0000000000000000e+00 +5.8219296757168229e+02 +0.0000000000000000e+00 -6.3097839293921765e-01 +0.0000000000000000e+00
5.8240000000006387e+02 -9.6289833544078647e+00 +0.0000000000000000e+00 +5.8229291048099844e+02 +0.0000000000000000e+00 -6.3100476419272955e-01 +0.0000000000000000e+00
